idmun,nmun,lat,lon,dh,ides
62,Tepehuacán de Guerrero       ,21.0141,-98.8437,6,13
63,Tepeji del Río de Ocampo     ,19.9052,-99.3418,6,13
64,Tepetitlán                   ,20.1869,-99.3804,6,13
20,Múzquiz                      ,27.8775,-101.5165,6,5
66,Villa de Tezontepec          ,19.8799,-98.8193,6,13
67,Tezontepec de Aldama         ,20.1928,-99.2727,6,13
68,Tianguistengo                ,20.7282,-98.6309,6,13
69,Tizayuca                     ,19.8411,-98.9816,6,13
71,Tlahuiltepa                  ,20.9239,-98.9502,6,13
72,Tlanalapa                    ,19.8179,-98.6039,6,13
73,Tlanchinol                   ,20.9893,-98.6603,6,13
74,Tlaxcoapan                   ,20.0916,-99.2216,6,13
75,Tolcayuca                    ,19.9566,-98.9218,6,13
21,Nadadores                    ,27.029,-101.59200000000001,6,5
76,Tula de Allende              ,20.0552,-99.3432,6,13
77,Tulancingo de Bravo          ,20.0806,-98.3681,6,13
78,Xochiatipan                  ,20.8355,-98.2845,6,13
79,Xochicoatlán                 ,20.7769,-98.6797,6,13
80,Yahualica                    ,20.9516,-98.3829,6,13
81,Zacualtipán de Ángeles       ,20.6452,-98.6536,6,13
82,Zapotlán de Juárez           ,19.974,-98.8619,6,13
83,Zempoala                     ,19.9154,-98.6681,6,13
84,Zimapán                      ,20.7381,-99.3831,6,13
1,Acatic                       ,20.7794,-102.9053,6,14
22,Nava                         ,28.4219,-100.7676,5,5
2,Acatlán de Juárez            ,20.4214,-103.5872,6,14
3,Ahualulco de Mercado         ,20.7006,-103.975,6,14
4,Amacueca                     ,20.0106,-103.5961,6,14
5,Amatitán                     ,20.835,-103.73,6,14
6,Ameca                        ,20.5486,-104.0431,6,14
7,San Juanito de Escobedo      ,20.7994,-104.0003,6,14
8,Arandas                      ,20.7056,-102.3403,6,14
9,El Arenal                    ,20.7761,-103.6939,6,14
10,Atemajac de Brizuela         ,20.1394,-103.7244,6,14
11,Atengo                       ,20.2756,-104.2344,6,14
23,Ocampo                       ,27.3112,-102.3974,5,5
12,Atenguillo                   ,20.4147,-104.4925,6,14
13,Atotonilco el Alto           ,20.5506,-102.5042,6,14
14,Atoyac                       ,20.0106,-103.5164,6,14
15,Autlán de Navarro            ,19.7714,-104.3653,6,14
16,Ayotlán                      ,20.5281,-102.3283,6,14
17,Ayutla                       ,20.1292,-104.3478,6,14
18,La Barca                     ,20.2903,-102.5419,6,14
19,Bolaños                      ,21.8317,-103.7806,6,14
20,Cabo Corrientes              ,20.3183,-105.3239,6,14
21,Casimiro Castillo            ,19.6036,-104.4347,6,14
24,Parras                       ,25.4374,-102.1842,6,5
22,Cihuatlán                    ,19.2383,-104.5631,6,14
23,Zapotlán el Grande           ,19.7086,-103.4642,6,14
24,Cocula                       ,20.3675,-103.8242,6,14
25,Colotlán                     ,22.1172,-103.2647,6,14
26,Concepción de Buenos Aires   ,19.9786,-103.2572,6,14
27,Cuautitlán de García Barragán,19.4497,-104.3569,6,14
28,Cuautla                      ,20.2014,-104.4075,6,14
29,Cuquío                       ,20.9275,-103.0239,6,14
30,Chapala                      ,20.2933,-103.1897,6,14
31,Chimaltitán                  ,21.7786,-103.7806,6,14
25,Piedras Negras               ,28.7081,-100.5284,5,5
32,Chiquilistlán                ,20.0886,-103.8581,6,14
33,Degollado                    ,20.4475,-102.135,6,14
34,Ejutla                       ,19.9064,-104.1619,6,14
35,Encarnación de Díaz          ,21.5244,-102.2331,6,14
36,Etzatlán                     ,20.7672,-104.0783,6,14
37,El Grullo                    ,19.8075,-104.2156,6,14
38,Guachinango                  ,20.5764,-104.3772,6,14
39,Guadalajara                  ,20.6764,-103.3422,6,14
40,Hostotipaquillo              ,21.0581,-104.0503,6,14
41,Huejúcar                     ,22.3622,-103.2117,6,14
26,Progreso                     ,27.429,-100.9872,6,5
42,Huejuquilla el Alto          ,22.6286,-103.8942,6,14
43,La Huerta                    ,19.485,-104.6433,6,14
44,Ixtlahuacán de los Membrillos,20.3467,-103.1914,6,14
45,Ixtlahuacán del Río          ,20.8642,-103.2392,6,14
46,Jalostotitlán                ,21.1686,-102.4611,6,14
47,Jamay                        ,20.2944,-102.7097,6,14
48,Jesús María                  ,20.6075,-102.22,6,14
49,Jilotlán de los Dolores      ,19.3706,-103.0197,6,14
50,Jocotepec                    ,20.2844,-103.4253,6,14
51,Juanacatlán                  ,20.5094,-103.1672,6,14
27,Ramos Arizpe                 ,25.5432,-100.9508,6,5
52,Juchitlán                    ,20.0836,-104.0983,6,14
53,Lagos de Moreno              ,21.3564,-101.9292,6,14
54,El Limón                     ,19.8244,-104.1522,6,14
55,Magdalena                    ,20.9064,-103.9761,6,14
56,Santa María del Oro          ,19.5875,-102.9083,6,14
57,La Manzanilla de la Paz      ,20.0044,-103.15,6,14
58,Mascota                      ,20.5256,-104.7822,6,14
59,Mazamitla                    ,19.9172,-103.0203,6,14
60,Mexticacán                   ,21.2631,-102.7778,6,14
61,Mezquitic                    ,22.39,-103.7281,6,14
6,Pabellón de Arteaga          ,22.1492,-102.2765,6,1
28,Sabinas                      ,27.8489,-101.12,6,5
62,Mixtlán                      ,20.4406,-104.4089,6,14
63,Ocotlán                      ,20.3514,-102.7681,6,14
64,Ojuelos de Jalisco           ,21.8642,-101.5933,6,14
65,Pihuamo                      ,19.2525,-103.375,6,14
66,Poncitlán                    ,20.3814,-102.9242,6,14
67,Puerto Vallarta              ,20.6136,-105.2272,6,14
68,Villa Purificación           ,19.7192,-104.605,6,14
69,Quitupan                     ,19.9275,-102.8722,6,14
70,El Salto                     ,20.5194,-103.1817,6,14
71,San Cristóbal de la Barranca ,21.0444,-103.4292,6,14
29,Sacramento                   ,27.0044,-101.725,6,5
72,San Diego de Alejandría      ,20.9931,-101.9936,6,14
73,San Juan de los Lagos        ,21.2478,-102.3328,6,14
74,San Julián                   ,21.0097,-102.1808,6,14
75,San Marcos                   ,20.79,-104.1975,6,14
76,San Martín de Bolaños        ,21.6836,-103.8142,6,14
77,San Martín Hidalgo           ,20.435,-103.9286,6,14
78,San Miguel el Alto           ,21.0306,-102.3981,6,14
79,Gómez Farías                 ,19.7944,-103.4731,6,14
80,San Sebastián del Oeste      ,20.7608,-104.8517,6,14
81,Santa María de los Ángeles   ,22.1733,-103.2231,6,14
30,Saltillo                     ,25.4217,-100.9997,6,5
82,Sayula                       ,19.8836,-103.5972,6,14
83,Tala                         ,20.6525,-103.7028,6,14
84,Talpa de Allende             ,20.3814,-104.8181,6,14
85,Tamazula de Gordiano         ,19.6764,-103.25,6,14
86,Tapalpa                      ,19.9456,-103.7542,6,14
87,Tecalitlán                   ,19.4694,-103.3067,6,14
88,Tecolotlán                   ,20.2036,-104.045,6,14
90,Tenamaxtlán                  ,20.2186,-104.1603,6,14
91,Teocaltiche                  ,21.4344,-102.5703,6,14
31,San Buenaventura             ,27.0603,-101.55,6,5
92,Teocuitatlán de Corona       ,20.0933,-103.38,6,14
93,Tepatitlán de Morelos        ,20.8175,-102.7572,6,14
94,Tequila                      ,20.8794,-103.8356,6,14
95,Teuchitlán                   ,20.6853,-103.8492,6,14
96,Tizapán el Alto              ,20.1586,-103.0392,6,14
97,Tlajomulco de Zúñiga         ,20.4736,-103.4431,6,14
98,San Pedro Tlaquepaque        ,20.6386,-103.3072,6,14
99,Tolimán                      ,19.6,-103.9144,6,14
100,Tomatlán                     ,19.9414,-105.2453,6,14
101,Tonalá                       ,20.6233,-103.2456,6,14
32,San Juan de Sabinas          ,27.9339,-101.21700000000001,6,5
102,Tonaya                       ,19.7842,-103.9708,6,14
103,Tonila                       ,19.4108,-103.5494,6,14
104,Totatiche                    ,21.9286,-103.4436,6,14
105,Tototlán                     ,20.5436,-102.7892,6,14
106,Tuxcacuesco                  ,19.6972,-103.9836,6,14
107,Tuxcueca                     ,20.1556,-103.1839,6,14
108,Tuxpan                       ,19.5544,-103.3722,6,14
109,Unión de San Antonio         ,21.1281,-102.0072,6,14
110,Unión de Tula                ,19.9544,-104.2644,6,14
111,Valle de Guadalupe           ,21.0106,-102.6178,6,14
33,San Pedro                    ,25.7578,-102.9832,6,5
112,Valle de Juárez              ,19.9336,-102.9403,6,14
113,San Gabriel                  ,19.7475,-103.7653,6,14
114,Villa Corona                 ,20.4164,-103.6614,6,14
115,Villa Guerrero               ,21.9831,-103.5967,6,14
116,Villa Hidalgo                ,21.6744,-102.5853,6,14
117,Cañadas de Obregón           ,21.1486,-102.6853,6,14
118,Yahualica de González Gallo  ,21.1825,-102.8872,6,14
119,Zacoalco de Torres           ,20.2286,-103.5653,6,14
120,Zapopan                      ,20.7206,-103.3883,6,14
121,Zapotiltic                   ,19.6256,-103.4125,6,14
34,Sierra Mojada                ,27.2869,-103.7015,6,5
122,Zapotitlán de Vadillo        ,19.5475,-103.8092,6,14
123,Zapotlán del Rey             ,20.4664,-102.9261,6,14
124,Zapotlanejo                  ,20.6225,-103.0642,6,14
125,San Ignacio Cerro Gordo      ,20.7431,-102.5361,6,14
1,Acambay de Ruíz Castañeda    ,19.9562,-99.844,6,15
2,Acolman                      ,19.6355,-98.9119,6,15
3,Aculco                       ,20.0994,-99.82799999999999,6,15
4,Almoloya de Alquisiras       ,18.8672,-99.8938,6,15
5,Almoloya de Juárez           ,19.3693,-99.7586,6,15
6,Almoloya del Río             ,19.1594,-99.4888,6,15
35,Torreón                      ,25.5418,-103.4531,6,5
7,Amanalco                     ,19.2524,-100.02,6,15
8,Amatepec                     ,18.6835,-100.186,6,15
9,Amecameca                    ,19.1287,-98.7698,6,15
10,Apaxco                       ,19.9753,-99.1742,6,15
11,Atenco                       ,19.5593,-98.9133,6,15
12,Atizapán                     ,19.1768,-99.4879,6,15
13,Atizapán de Zaragoza         ,19.5432,-99.235,6,15
14,Atlacomulco                  ,19.8,-99.8743,6,15
15,Atlautla                     ,19.0309,-98.7827,6,15
16,Axapusco                     ,19.7245,-98.7583,6,15
36,Viesca                       ,25.3436,-102.8064,6,5
17,Ayapango                     ,19.1272,-98.8025,6,15
18,Calimaya                     ,19.1632,-99.6187,6,15
19,Capulhuac                    ,19.1931,-99.4644,6,15
20,Coacalco de Berriozábal      ,19.6293,-99.1044,6,15
21,Coatepec Harinas             ,18.9257,-99.7685,6,15
22,Cocotitlán                   ,19.2309,-98.86200000000001,6,15
23,Coyotepec                    ,19.7755,-99.208,6,15
24,Cuautitlán                   ,19.6651,-99.1786,6,15
25,Chalco                       ,19.2611,-98.8957,6,15
26,Chapa de Mota                ,19.8135,-99.52600000000001,6,15
37,Villa Unión                  ,28.2205,-100.7252,6,5
28,Chiautla                     ,19.5487,-98.8813,6,15
29,Chicoloapan                  ,19.4168,-98.902,6,15
31,Chimalhuacán                 ,19.4169,-98.9453,6,15
32,Donato Guerra                ,19.3085,-100.1442,6,15
33,Ecatepec de Morelos          ,19.5991,-99.0492,6,15
35,Huehuetoca                   ,19.8336,-99.2041,6,15
36,Hueypoxtla                   ,19.907,-99.0784,6,15
7,Rincón de Romos              ,22.2292,-102.3231,6,1
38,Zaragoza                     ,28.487,-100.9176,6,5
37,Huixquilucan                 ,19.3602,-99.3517,6,15
38,Isidro Fabela                ,19.5556,-99.4174,6,15
39,Ixtapaluca                   ,19.3131,-98.8842,6,15
40,Ixtapan de la Sal            ,18.8446,-99.6758,6,15
41,Ixtapan del Oro              ,19.2623,-100.2642,6,15
42,Ixtlahuaca                   ,19.5698,-99.7693,6,15
43,Xalatlaco                    ,19.1844,-99.4137,6,15
45,Jilotepec                    ,19.9528,-99.5328,6,15
46,Jilotzingo                   ,19.5389,-99.3971,6,15
1,Armería                      ,18.9371,-103.965,6,6
47,Jiquipilco                   ,19.5576,-99.6086,6,15
48,Jocotitlán                   ,19.7118,-99.7858,6,15
49,Joquicingo                   ,19.0492,-99.5318,6,15
50,Juchitepec                   ,19.1019,-98.8809,6,15
51,Lerma                        ,19.2854,-99.5118,6,15
52,Malinalco                    ,18.9523,-99.4976,6,15
56,Morelos                      ,19.787,-99.6678,6,15
2,Colima                       ,19.2429,-103.7281,6,6
57,Naucalpan de Juárez          ,19.4788,-99.2332,6,15
58,Nezahualcóyotl               ,19.4088,-99.0182,6,15
59,Nextlalpan                   ,19.7399,-99.0803,6,15
60,Nicolás Romero               ,19.6257,-99.3159,6,15
61,Nopaltepec                   ,19.7788,-98.7096,6,15
62,Ocoyoacac                    ,19.2693,-99.4557,6,15
63,Ocuilan                      ,18.9791,-99.4169,6,15
64,El Oro                       ,19.8021,-100.1307,6,15
65,Otumba                       ,19.6999,-98.7577,6,15
66,Otzoloapan                   ,19.1174,-100.2977,6,15
3,Comala                       ,19.3232,-103.7588,6,6
67,Otzolotepec                  ,19.4162,-99.5586,6,15
68,Ozumba                       ,19.0392,-98.7954,6,15
69,Papalotla                    ,19.5634,-98.8582,6,15
71,Polotitlán                   ,20.2238,-99.8147,6,15
72,Rayón                        ,19.148,-99.5817,6,15
73,San Antonio la Isla          ,19.1641,-99.5693,6,15
74,San Felipe del Progreso      ,19.7139,-99.9533,6,15
75,San Martín de las Pirámides  ,19.7048,-98.8345,6,15
4,Coquimatlán                  ,19.201,-103.8105,6,6
77,San Simón de Guerrero        ,19.0231,-100.0073,6,15
78,Santo Tomás                  ,19.183,-100.2598,6,15
79,Soyaniquilpan de Juárez      ,20.0139,-99.5279,6,15
80,Sultepec                     ,18.8585,-99.9664,6,15
81,Tecámac                      ,19.7102,-98.9671,6,15
82,Tejupilco                    ,18.9057,-100.1534,6,15
84,Temascalapa                  ,19.8278,-98.9009,6,15
85,Temascalcingo                ,19.9159,-100.0041,6,15
86,Temascaltepec                ,19.0431,-100.0414,6,15
5,Cuauhtémoc                   ,19.3288,-103.6019,6,6
87,Temoaya                      ,19.47,-99.5949,6,15
88,Tenancingo                   ,18.9618,-99.5938,6,15
89,Tenango del Aire             ,19.157,-98.8613,6,15
90,Tenango del Valle            ,19.1038,-99.5916,6,15
91,Teoloyucan                   ,19.7454,-99.18299999999999,6,15
92,Teotihuacán                  ,19.6855,-98.8686,6,15
93,Tepetlaoxtoc                 ,19.5734,-98.8197,6,15
95,Tepotzotlán                  ,19.7138,-99.2235,6,15
96,Tequixquiac                  ,19.9103,-99.1489,6,15
6,Ixtlahuacán                  ,19.0012,-103.7386,6,6
97,Texcaltitlán                 ,18.9304,-99.9393,6,15
99,Texcoco                      ,19.5134,-98.8815,6,15
100,Tezoyuca                     ,19.5903,-98.9085,6,15
101,Tianguistenco                ,19.1812,-99.4674,6,15
102,Timilpan                     ,19.8762,-99.7338,6,15
103,Tlalmanalco                  ,19.2059,-98.8026,6,15
104,Tlalnepantla de Baz          ,19.5385,-99.1952,6,15
105,Tlatlaya                     ,18.6178,-100.2078,6,15
106,Toluca                       ,19.2935,-99.6573,6,15
7,Manzanillo                   ,19.0532,-104.3164,6,6
107,Tonatico                     ,18.802,-99.6709,6,15
108,Tultepec                     ,19.6855,-99.1286,6,15
110,Valle de Bravo               ,19.1944,-100.1316,6,15
111,Villa de Allende             ,19.3734,-100.1494,6,15
112,Villa del Carbón             ,19.7276,-99.4631,6,15
113,Villa Guerrero               ,18.9617,-99.64200000000001,6,15
114,Villa Victoria               ,19.4419,-99.9951,6,15
115,Xonacatlán                   ,19.4044,-99.5303,6,15
116,Zacazonapan                  ,19.0745,-100.2561,6,15
8,Minatitlán                   ,19.3861,-104.0496,6,6
117,Zacualpan                    ,18.7187,-99.7756,6,15
118,Zinacantepec                 ,19.2849,-99.735,6,15
119,Zumpahuacán                  ,18.8409,-99.5856,6,15
120,Zumpango                     ,19.7971,-99.1006,6,15
121,Cuautitlán Izcalli           ,19.657,-99.2093,6,15
122,Valle de Chalco Solidaridad  ,19.2788,-98.9434,6,15
123,Luvianos                     ,18.9205,-100.2994,6,15
124,San José del Rincón          ,19.661,-100.1519,6,15
1,Acuitzio                     ,19.4963,-101.3329,6,16
2,Aguililla                    ,18.7342,-102.7884,6,16
9,Tecomán                      ,18.9105,-103.8735,6,6
3,Álvaro Obregón               ,19.8263,-101.0385,6,16
4,Angamacutiro                 ,20.1497,-101.7083,6,16
5,Angangueo                    ,19.6198,-100.2855,6,16
6,Apatzingán                   ,19.0872,-102.3553,6,16
7,Aporo                        ,19.6708,-100.4111,6,16
8,Aquila                       ,18.5991,-103.5048,6,16
9,Ario                         ,19.2078,-101.7094,6,16
10,Arteaga                      ,18.3557,-102.2901,6,16
11,Briseñas                     ,20.2712,-102.5611,6,16
12,Buenavista                   ,19.2117,-102.5879,6,16
8,San José de Gracia           ,22.1502,-102.4156,6,1
10,Villa de Álvarez             ,19.2648,-103.7368,6,6
13,Carácuaro                    ,19.0173,-101.12700000000001,6,16
14,Coahuayana                   ,18.7025,-103.6629,6,16
15,Coalcomán de Vázquez Pallares,18.7771,-103.1596,6,16
16,Coeneo                       ,19.821,-101.5838,6,16
17,Contepec                     ,19.9553,-100.1645,6,16
18,Copándaro                    ,19.8938,-101.2153,6,16
19,Cotija                       ,19.8103,-102.7058,6,16
20,Cuitzeo                      ,19.9682,-101.1396,6,16
21,Charapan                     ,19.6502,-102.2527,6,16
22,Charo                        ,19.7475,-101.0469,6,16
1,Acacoyagua                   ,15.341,-92.6746,6,7
23,Chavinda                     ,20.0069,-102.4586,6,16
24,Cherán                       ,19.6877,-101.9548,6,16
25,Chilchota                    ,19.8492,-102.1194,6,16
26,Chinicuila                   ,18.7582,-103.3678,6,16
27,Chucándiro                   ,19.9,-101.3334,6,16
28,Churintzio                   ,20.151,-102.0659,6,16
29,Churumuco                    ,18.6646,-101.6466,6,16
30,Ecuandureo                   ,20.1626,-102.1946,6,16
31,Epitacio Huerta              ,20.1347,-100.2937,6,16
32,Erongarícuaro                ,19.5883,-101.7201,6,16
2,Acala                        ,16.5517,-92.8075,6,7
33,Gabriel Zamora               ,19.1598,-102.054,6,16
34,Hidalgo                      ,19.6894,-100.5552,6,16
35,La Huacana                   ,18.9629,-101.8089,6,16
36,Huandacareo                  ,19.9887,-101.2759,6,16
37,Huaniqueo                    ,19.899,-101.5052,6,16
38,Huetamo                      ,18.6264,-100.8997,6,16
39,Huiramba                     ,19.5465,-101.43799999999999,6,16
40,Indaparapeo                  ,19.7901,-100.9685,6,16
41,Irimbo                       ,19.6975,-100.4791,6,16
42,Ixtlán                       ,20.1684,-102.3946,6,16
3,Acapetahua                   ,15.2828,-92.6891,6,7
43,Jacona                       ,19.9563,-102.306,6,16
44,Jiménez                      ,19.9223,-101.7493,6,16
45,Jiquilpan                    ,19.9897,-102.7186,6,16
46,Juárez                       ,19.3123,-100.4335,6,16
47,Jungapeo                     ,19.4587,-100.4946,6,16
48,Lagunillas                   ,19.5646,-101.4148,6,16
49,Madero                       ,19.3921,-101.2776,6,16
50,Maravatío                    ,19.8917,-100.4417,6,16
51,Marcos Castellanos           ,19.9902,-103.0215,6,16
52,Lázaro Cárdenas              ,17.9623,-102.198,6,16
4,Altamirano                   ,16.7359,-92.0386,6,7
53,Morelia                      ,19.7034,-101.19200000000001,6,16
54,Morelos                      ,20.0043,-101.4124,6,16
55,Múgica                       ,19.0288,-102.0867,6,16
56,Nahuatzen                    ,19.6541,-101.9171,6,16
57,Nocupétaro                   ,19.0433,-101.1622,6,16
58,Nuevo Parangaricutiro        ,19.4166,-102.1299,6,16
59,Nuevo Urecho                 ,19.1659,-101.8688,6,16
60,Numarán                      ,20.2549,-101.9472,6,16
61,Ocampo                       ,19.5838,-100.3393,6,16
62,Pajacuarán                   ,20.1169,-102.5655,6,16
5,Amatán                       ,17.3728,-92.8191,6,7
63,Panindícuaro                 ,19.984,-101.7615,6,16
64,Parácuaro                    ,19.1458,-102.22,6,16
65,Paracho                      ,19.6473,-102.0485,6,16
66,Pátzcuaro                    ,19.5136,-101.6101,6,16
67,Penjamillo                   ,20.1045,-101.9337,6,16
68,Peribán                      ,19.5207,-102.4162,6,16
69,La Piedad                    ,20.3415,-102.0226,6,16
70,Purépero                     ,19.91,-102.0067,6,16
71,Puruándiro                   ,20.0887,-101.5152,6,16
72,Queréndaro                   ,19.8098,-100.8835,6,16
6,Amatenango de la Frontera    ,15.435,-92.1152,6,7
73,Quiroga                      ,19.6638,-101.524,6,16
74,Cojumatlán de Régules        ,20.119,-102.851,6,16
75,Los Reyes                    ,19.589,-102.4747,6,16
76,Sahuayo                      ,20.0577,-102.7168,6,16
77,San Lucas                    ,18.5914,-100.7848,6,16
78,Santa Ana Maya               ,20.0084,-101.0218,6,16
79,Salvador Escalante           ,19.4061,-101.6398,6,16
80,Senguio                      ,19.7332,-100.3524,6,16
81,Susupuato                    ,19.2152,-100.4083,6,16
82,Tacámbaro                    ,19.2355,-101.4573,6,16
7,Amatenango del Valle         ,16.5285,-92.4355,6,7
83,Tancítaro                    ,19.3375,-102.363,6,16
84,Tangamandapio                ,19.954,-102.4328,6,16
85,Tangancícuaro                ,19.8882,-102.2085,6,16
86,Tanhuato                     ,20.2838,-102.3276,6,16
87,Taretan                      ,19.3346,-101.9179,6,16
88,Tarímbaro                    ,19.7957,-101.1764,6,16
89,Tepalcatepec                 ,19.1914,-102.8437,6,16
90,Tingambato                   ,19.5019,-101.8535,6,16
91,Tingüindín                   ,19.7391,-102.4829,6,16
92,Tiquicheo de Nicolás Romero  ,18.9005,-100.7365,6,16
8,Angel Albino Corzo           ,15.8726,-92.7251,6,7
93,Tlalpujahua                  ,19.8053,-100.1736,6,16
94,Tlazazalca                   ,19.9712,-102.0567,6,16
95,Tocumbo                      ,19.7033,-102.521,6,16
96,Tumbiscatío                  ,18.5248,-102.375,6,16
97,Turicato                     ,19.0539,-101.4195,6,16
98,Tuxpan                       ,19.568,-100.4638,6,16
99,Tuzantla                     ,19.2076,-100.5731,6,16
100,Tzintzuntzan                 ,19.6254,-101.57700000000001,6,16
101,Tzitzio                      ,19.5855,-100.9247,6,16
102,Uruapan                      ,19.4209,-102.0628,6,16
9,Arriaga                      ,16.2361,-93.8995,6,7
103,Venustiano Carranza          ,20.116,-102.6524,6,16
104,Villamar                     ,20.0209,-102.5958,6,16
105,Vista Hermosa                ,20.2731,-102.4736,6,16
106,Yurécuaro                    ,20.3411,-102.2824,6,16
107,Zacapu                       ,19.8186,-101.7929,6,16
108,Zamora                       ,19.9836,-102.286,6,16
109,Zináparo                     ,20.1732,-101.9988,6,16
110,Zinapécuaro                  ,19.8603,-100.8276,6,16
111,Ziracuaretiro                ,19.417,-101.9105,6,16
112,Zitácuaro                    ,19.4372,-100.3575,6,16
9,Tepezalá                     ,22.2242,-102.167,6,1
10,Bejucal de Ocampo            ,15.4554,-92.1584,6,7
113,José Sixto Verduzco          ,20.3022,-101.5969,6,16
1,Amacuzac                     ,18.6,-99.3695,6,17
2,Atlatlahucan                 ,18.9363,-98.8992,6,17
3,Axochiapan                   ,18.5024,-98.7541,6,17
4,Ayala                        ,18.7671,-98.9821,6,17
5,Coatlán del Río              ,18.7442,-99.4348,6,17
6,Cuautla                      ,18.8128,-98.9553,6,17
7,Cuernavaca                   ,18.9218,-99.2349,6,17
8,Emiliano Zapata              ,18.841,-99.1832,6,17
9,Huitzilac                    ,19.029,-99.2675,6,17
11,Bella Vista                  ,15.5829,-92.2448,6,7
10,Jantetelco                   ,18.7152,-98.7773,6,17
11,Jiutepec                     ,18.882,-99.1772,6,17
12,Jojutla                      ,18.6166,-99.181,6,17
13,Jonacatepec de Leandro Valle ,18.6807,-98.8032,6,17
14,Mazatepec                    ,18.7332,-99.367,6,17
15,Miacatlán                    ,18.77,-99.3603,6,17
16,Ocuituco                     ,18.8777,-98.7757,6,17
17,Puente de Ixtla              ,18.6169,-99.3237,6,17
18,Temixco                      ,18.8453,-99.2241,6,17
19,Tepalcingo                   ,18.5947,-98.8444,6,17
12,Berriozábal                  ,16.8003,-93.2733,6,7
20,Tepoztlán                    ,18.9865,-99.1012,6,17
21,Tetecala                     ,18.729,-99.3986,6,17
22,Tetela del Volcán            ,18.8935,-98.7301,6,17
23,Tlalnepantla                 ,19.0079,-98.9974,6,17
24,Tlaltizapán de Zapata        ,18.683,-99.1182,6,17
25,Tlaquiltenango               ,18.63,-99.1627,6,17
26,Tlayacapan                   ,18.9566,-98.9831,6,17
27,Totolapan                    ,18.9872,-98.9214,6,17
28,Xochitepec                   ,18.7819,-99.2315,6,17
29,Yautepec                     ,18.8861,-99.0608,6,17
13,Bochil                       ,16.9964,-92.8902,6,7
30,Yecapixtla                   ,18.8834,-98.8681,6,17
32,Zacualpan de Amilpas         ,18.7844,-98.7654,6,17
33,Temoac                       ,18.7723,-98.77799999999999,6,17
1,Acaponeta                    ,22.4894,-105.3602,7,18
2,Ahuacatlán                   ,21.0506,-104.4847,7,18
3,Amatlán de Cañas             ,20.8078,-104.4054,7,18
4,Compostela                   ,21.2375,-104.9006,7,18
5,Huajicori                    ,22.6373,-105.32,7,18
6,Ixtlán del Río               ,21.0351,-104.3689,7,18
14,El Bosque                    ,17.0622,-92.7214,6,7
7,Jala                         ,21.1048,-104.4382,7,18
8,Xalisco                      ,21.4437,-104.8997,7,18
9,Del Nayar                    ,22.2511,-104.5179,7,18
10,Rosamorada                   ,22.1225,-105.2041,7,18
11,Ruíz                         ,21.9503,-105.1451,7,18
12,San Blas                     ,21.5417,-105.286,7,18
13,San Pedro Lagunillas         ,21.2219,-104.7511,7,18
14,Santa María del Oro          ,21.3332,-104.5872,7,18
15,Santiago Ixcuintla           ,21.8083,-105.206,7,18
16,Tecuala                      ,22.395,-105.456,7,18
15,Cacahoatán                   ,14.9898,-92.1681,6,7
17,Tepic                        ,21.5074,-104.8938,7,18
18,Tuxpan                       ,21.9448,-105.2981,7,18
19,La Yesca                     ,21.3189,-104.0098,7,18
20,Bahía de Banderas            ,20.8068,-105.2479,7,18
2,Agualeguas                   ,26.3109,-99.5394,6,19
3,Los Aldamas                  ,26.0641,-99.1967,6,19
4,Allende                      ,25.2869,-100.0083,6,19
5,Anáhuac                      ,27.2406,-100.1324,5,19
6,Apodaca                      ,25.7813,-100.1892,6,19
16,Catazajá                     ,17.7283,-92.0164,6,7
7,Aramberri                    ,24.1006,-99.8181,6,19
8,Bustamante                   ,26.5347,-100.5027,6,19
9,Cadereyta Jiménez            ,25.591,-100.0016,6,19
10,El Carmen                    ,25.9322,-100.3641,6,19
11,Cerralvo                     ,26.0899,-99.6147,6,19
12,Ciénega de Flores            ,25.9521,-100.1681,6,19
13,China                        ,25.7059,-99.2393,6,19
14,Doctor Arroyo                ,23.6747,-100.1823,6,19
15,Doctor Coss                  ,25.9259,-99.1844,6,19
16,Doctor González              ,25.8588,-99.9419,6,19
17,Cintalapa                    ,16.6987,-93.7204,6,7
17,Galeana                      ,24.8263,-100.0774,6,19
18,García                       ,25.8005,-100.5855,6,19
19,San Pedro Garza García       ,25.6652,-100.4025,6,19
20,General Bravo                ,25.7933,-99.1812,6,19
21,General Escobedo             ,25.808,-100.3226,6,19
22,General Terán                ,25.2572,-99.6858,6,19
23,General Treviño              ,26.227,-99.4841,6,19
24,General Zaragoza             ,23.9733,-99.7724,6,19
25,General Zuazua               ,25.897,-100.1082,6,19
26,Guadalupe                    ,25.6773,-100.2599,6,19
18,Coapilla                     ,17.1308,-93.15899999999999,6,7
27,Los Herreras                 ,25.9056,-99.4033,6,19
28,Higueras                     ,25.962,-100.0143,6,19
29,Hualahuises                  ,24.8846,-99.6732,6,19
30,Iturbide                     ,24.726,-99.9053,6,19
31,Juárez                       ,25.6462,-100.0909,6,19
32,Lampazos de Naranjo          ,27.0253,-100.5043,6,19
33,Linares                      ,24.8597,-99.5679,6,19
34,Marín                        ,25.8793,-100.03399999999999,6,19
35,Melchor Ocampo               ,26.0585,-99.5423,6,19
36,Mier y Noriega               ,23.4231,-100.1197,6,19
19,Comitán de Domínguez         ,16.2525,-92.1358,6,7
37,Mina                         ,26.0013,-100.5318,6,19
